month,state,industry,claim_type,claims_count_actual
2016-05,VA,Manufacturing,Indemnity,1
2016-05,VA,Manufacturing,LostTime,4
2016-05,WA,Healthcare,LostTime,1
2016-05,WI,Construction,Indemnity,1
2016-05,WI,Construction,LostTime,4
2016-05,WI,Healthcare,LostTime,5
2016-05,WI,Manufacturing,Indemnity,9
2016-05,WI,Manufacturing,LostTime,18
2016-05,WV,Construction,LostTime,1
2016-05,WV,Healthcare,LostTime,3
2016-05,WV,Manufacturing,LostTime,3
2016-05,WY,Construction,LostTime,1
2016-06,AL,Construction,Indemnity,1
2016-06,AL,Construction,LostTime,3
2016-06,AL,Healthcare,LostTime,1
2016-06,AL,Manufacturing,Indemnity,3
2016-06,AL,Manufacturing,LostTime,20
2016-06,AR,Construction,LostTime,6
2016-06,AR,Healthcare,LostTime,1
2016-06,AR,Manufacturing,Indemnity,6
2016-06,AR,Manufacturing,LostTime,13
2016-06,AZ,Manufacturing,LostTime,1
2016-06,CA,Construction,LostTime,1
2016-06,CA,Healthcare,LostTime,1
2016-06,CA,Manufacturing,LostTime,2
2016-06,CO,Construction,LostTime,4
2016-06,CO,Healthcare,Indemnity,2
2016-06,CO,Healthcare,LostTime,3
2016-06,CO,Manufacturing,Indemnity,8
2016-06,CO,Manufacturing,LostTime,10
2016-06,CT,Construction,Indemnity,2
2016-06,CT,Healthcare,LostTime,1
2016-06,CT,Manufacturing,LostTime,4
2016-06,DC,Healthcare,LostTime,1
2016-06,DC,Manufacturing,LostTime,2
2016-06,DE,Construction,LostTime,2
2016-06,DE,Healthcare,Indemnity,2
2016-06,DE,Manufacturing,Indemnity,1
2016-06,DE,Manufacturing,LostTime,1
2016-06,FL,Construction,Indemnity,4
2016-06,FL,Construction,LostTime,27
2016-06,FL,Healthcare,Indemnity,4
2016-06,FL,Healthcare,LostTime,11
2016-06,FL,Manufacturing,Indemnity,16
2016-06,FL,Manufacturing,LostTime,42
2016-06,GA,Construction,Indemnity,1
2016-06,GA,Construction,LostTime,6
2016-06,GA,Healthcare,Indemnity,1
2016-06,GA,Healthcare,LostTime,5
2016-06,GA,Manufacturing,Indemnity,12
2016-06,GA,Manufacturing,LostTime,22
2016-06,ID,Manufacturing,Indemnity,1
2016-06,ID,Manufacturing,LostTime,6
2016-06,IL,Construction,Indemnity,1
2016-06,IL,Construction,LostTime,6
2016-06,IL,Healthcare,Indemnity,1
2016-06,IL,Healthcare,LostTime,7
2016-06,IL,Manufacturing,Indemnity,19
2016-06,IL,Manufacturing,LostTime,29
2016-06,KS,Construction,LostTime,1
2016-06,KS,Healthcare,LostTime,1
2016-06,KS,Manufacturing,Indemnity,4
2016-06,KS,Manufacturing,LostTime,13
2016-06,KY,Construction,LostTime,1
2016-06,KY,Manufacturing,LostTime,3
2016-06,LA,Construction,Indemnity,3
2016-06,LA,Construction,LostTime,3
2016-06,LA,Manufacturing,Indemnity,2
2016-06,LA,Manufacturing,LostTime,6
2016-06,MA,Construction,Indemnity,1
2016-06,MA,Construction,LostTime,3
2016-06,MA,Healthcare,Indemnity,1
2016-06,MA,Healthcare,LostTime,6
2016-06,MA,Manufacturing,Indemnity,6
2016-06,MA,Manufacturing,LostTime,9
2016-06,ME,Healthcare,Indemnity,1
2016-06,ME,Healthcare,LostTime,1
2016-06,ME,Manufacturing,Indemnity,3
2016-06,ME,Manufacturing,LostTime,3
2016-06,MN,Manufacturing,LostTime,1
2016-06,MO,Construction,LostTime,4
2016-06,MO,Healthcare,LostTime,5
2016-06,MO,Manufacturing,Indemnity,5
2016-06,MO,Manufacturing,LostTime,16
2016-06,MS,Construction,LostTime,1
2016-06,MS,Healthcare,LostTime,1
2016-06,MS,Manufacturing,Indemnity,8
2016-06,MS,Manufacturing,LostTime,13
2016-06,MT,Construction,LostTime,2
2016-06,MT,Manufacturing,Indemnity,3
2016-06,MT,Manufacturing,LostTime,2
2016-06,ND,Construction,Indemnity,1
2016-06,ND,Construction,LostTime,2
2016-06,ND,Manufacturing,Indemnity,3
2016-06,ND,Manufacturing,LostTime,5
2016-06,NE,Construction,Indemnity,1
2016-06,NE,Construction,LostTime,2
2016-06,NE,Healthcare,LostTime,1
2016-06,NE,Manufacturing,Indemnity,4
2016-06,NE,Manufacturing,LostTime,5
2016-06,NH,Construction,Indemnity,1
2016-06,NH,Healthcare,LostTime,1
2016-06,NH,Manufacturing,Indemnity,1
2016-06,NJ,Construction,Indemnity,1
2016-06,NJ,Construction,LostTime,7
2016-06,NJ,Healthcare,LostTime,4
2016-06,NJ,Manufacturing,Indemnity,3
2016-06,NJ,Manufacturing,LostTime,12
2016-06,NY,Construction,Indemnity,4
2016-06,NY,Construction,LostTime,9
2016-06,NY,Healthcare,Indemnity,3
2016-06,NY,Healthcare,LostTime,5
2016-06,NY,Manufacturing,Indemnity,14
2016-06,NY,Manufacturing,LostTime,14
2016-06,OH,Construction,Indemnity,1
2016-06,OH,Construction,LostTime,6
2016-06,OH,Healthcare,Indemnity,3
2016-06,OH,Healthcare,LostTime,6
2016-06,OH,Manufacturing,Indemnity,26
2016-06,OH,Manufacturing,LostTime,33
2016-06,OK,Construction,Indemnity,1
2016-06,OK,Construction,LostTime,3
2016-06,OK,Healthcare,Indemnity,1
2016-06,OK,Healthcare,LostTime,3
2016-06,OK,Manufacturing,Indemnity,2
2016-06,OK,Manufacturing,LostTime,12
2016-06,PA,Construction,Indemnity,2
2016-06,PA,Construction,LostTime,3
2016-06,PA,Healthcare,Indemnity,1
2016-06,PA,Healthcare,LostTime,6
2016-06,PA,Manufacturing,Indemnity,15
2016-06,PA,Manufacturing,LostTime,32
2016-06,SD,Construction,Indemnity,1
2016-06,SD,Healthcare,LostTime,1
2016-06,SD,Manufacturing,Indemnity,1
2016-06,SD,Manufacturing,LostTime,4
2016-06,TX,Construction,Indemnity,5
2016-06,TX,Construction,LostTime,33
2016-06,TX,Healthcare,Indemnity,3
2016-06,TX,Healthcare,LostTime,15
2016-06,TX,Manufacturing,Indemnity,25
2016-06,TX,Manufacturing,LostTime,69
2016-06,VA,Manufacturing,Indemnity,1
2016-06,VA,Manufacturing,LostTime,5
2016-06,WI,Construction,Indemnity,2
2016-06,WI,Construction,LostTime,8
2016-06,WI,Healthcare,LostTime,1
2016-06,WI,Manufacturing,Indemnity,12
2016-06,WI,Manufacturing,LostTime,15
2016-06,WV,Construction,LostTime,1
2016-06,WV,Healthcare,Indemnity,1
2016-06,WV,Healthcare,LostTime,1
2016-06,WV,Manufacturing,Indemnity,1
2016-06,WV,Manufacturing,LostTime,5
2016-06,WY,Manufacturing,LostTime,1
2016-07,AL,Construction,Indemnity,2
2016-07,AL,Construction,LostTime,3
2016-07,AL,Healthcare,LostTime,1
2016-07,AL,Manufacturing,Indemnity,7
2016-07,AL,Manufacturing,LostTime,16
2016-07,AR,Construction,LostTime,1
2016-07,AR,Healthcare,LostTime,5
2016-07,AR,Manufacturing,LostTime,11
2016-07,AZ,Manufacturing,LostTime,2
2016-07,CA,Construction,LostTime,2
2016-07,CA,Manufacturing,LostTime,8
2016-07,CO,Construction,LostTime,6
2016-07,CO,Healthcare,LostTime,2
2016-07,CO,Manufacturing,Indemnity,3
2016-07,CO,Manufacturing,LostTime,15
2016-07,CO,Manufacturing,MedicalOnly,1
2016-07,CT,Construction,LostTime,1
2016-07,CT,Healthcare,LostTime,1
2016-07,CT,Manufacturing,Indemnity,4
2016-07,CT,Manufacturing,LostTime,1
2016-07,DC,Construction,LostTime,3
2016-07,DC,Manufacturing,LostTime,1
2016-07,DE,Construction,LostTime,1
2016-07,DE,Healthcare,Indemnity,1
2016-07,DE,Manufacturing,LostTime,3
2016-07,FL,Construction,Indemnity,1
2016-07,FL,Construction,LostTime,33
2016-07,FL,Healthcare,Indemnity,1
2016-07,FL,Healthcare,LostTime,11
2016-07,FL,Manufacturing,Indemnity,7
2016-07,FL,Manufacturing,LostTime,43
2016-07,GA,Construction,LostTime,5
2016-07,GA,Healthcare,LostTime,2
2016-07,GA,Manufacturing,Indemnity,14
2016-07,GA,Manufacturing,LostTime,28
2016-07,HI,Manufacturing,Indemnity,1
2016-07,ID,Construction,Indemnity,1
2016-07,ID,Construction,LostTime,1
2016-07,ID,Manufacturing,Indemnity,3
2016-07,ID,Manufacturing,LostTime,7
2016-07,IL,Construction,Indemnity,1
2016-07,IL,Construction,LostTime,6
2016-07,IL,Healthcare,LostTime,5
2016-07,IL,Manufacturing,Indemnity,14
2016-07,IL,Manufacturing,LostTime,33
2016-07,KS,Construction,LostTime,7
2016-07,KS,Healthcare,LostTime,1
2016-07,KS,Manufacturing,Indemnity,3
2016-07,KS,Manufacturing,LostTime,14
2016-07,KY,Manufacturing,LostTime,1
2016-07,LA,Construction,LostTime,1
2016-07,LA,Healthcare,LostTime,1
2016-07,LA,Manufacturing,Indemnity,2
2016-07,LA,Manufacturing,LostTime,14
2016-07,MA,Construction,LostTime,4
2016-07,MA,Healthcare,Indemnity,1
2016-07,MA,Healthcare,LostTime,6
2016-07,MA,Manufacturing,Indemnity,5
2016-07,MA,Manufacturing,LostTime,12
2016-07,ME,Construction,LostTime,1
2016-07,ME,Healthcare,LostTime,1
2016-07,ME,Manufacturing,Indemnity,3
2016-07,ME,Manufacturing,LostTime,1
2016-07,MI,Healthcare,LostTime,1
2016-07,MN,Manufacturing,Indemnity,1
2016-07,MO,Construction,LostTime,3
2016-07,MO,Manufacturing,Indemnity,9
2016-07,MO,Manufacturing,LostTime,17
2016-07,MS,Construction,Indemnity,1
2016-07,MS,Construction,LostTime,1
2016-07,MS,Healthcare,LostTime,1
2016-07,MS,Manufacturing,Indemnity,2
2016-07,MS,Manufacturing,LostTime,9
2016-07,MT,Manufacturing,LostTime,3
2016-07,NC,Construction,LostTime,1
2016-07,ND,Manufacturing,LostTime,6
2016-07,NE,Construction,LostTime,6
2016-07,NE,Manufacturing,Indemnity,2
2016-07,NE,Manufacturing,LostTime,13
2016-07,NH,Healthcare,LostTime,1
2016-07,NH,Manufacturing,Indemnity,2
2016-07,NH,Manufacturing,LostTime,2
2016-07,NJ,Construction,LostTime,2
2016-07,NJ,Healthcare,Indemnity,1
2016-07,NJ,Healthcare,LostTime,5
2016-07,NJ,Manufacturing,Indemnity,7
2016-07,NJ,Manufacturing,LostTime,15
2016-07,NM,Manufacturing,LostTime,1
2016-07,NY,Construction,LostTime,11
2016-07,NY,Healthcare,Indemnity,2
2016-07,NY,Healthcare,LostTime,6
2016-07,NY,Manufacturing,Indemnity,6
2016-07,NY,Manufacturing,LostTime,15
2016-07,OH,Construction,Indemnity,3
2016-07,OH,Construction,LostTime,12
2016-07,OH,Healthcare,Indemnity,2
2016-07,OH,Healthcare,LostTime,4
2016-07,OH,Manufacturing,Indemnity,17
2016-07,OH,Manufacturing,LostTime,36
2016-07,OK,Construction,LostTime,3
2016-07,OK,Healthcare,LostTime,2
2016-07,OK,Manufacturing,Indemnity,2
2016-07,OK,Manufacturing,LostTime,11
2016-07,PA,Construction,Indemnity,2
2016-07,PA,Construction,LostTime,15
2016-07,PA,Healthcare,Indemnity,2
2016-07,PA,Healthcare,LostTime,11
2016-07,PA,Manufacturing,Indemnity,13
2016-07,PA,Manufacturing,LostTime,49
2016-07,RI,Construction,LostTime,2
2016-07,RI,Healthcare,LostTime,1
2016-07,RI,Manufacturing,LostTime,1
2016-07,SC,Manufacturing,LostTime,1
2016-07,SD,Construction,LostTime,3
2016-07,SD,Healthcare,Indemnity,1
2016-07,SD,Manufacturing,Indemnity,2
2016-07,SD,Manufacturing,LostTime,1
2016-07,TN,Healthcare,LostTime,1
2016-07,TN,Manufacturing,LostTime,1
2016-07,TX,Construction,Indemnity,4
2016-07,TX,Construction,LostTime,36
2016-07,TX,Healthcare,Indemnity,2
2016-07,TX,Healthcare,LostTime,9
2016-07,TX,Manufacturing,Indemnity,23
2016-07,TX,Manufacturing,LostTime,76
2016-07,UT,Manufacturing,LostTime,2
2016-07,VA,Manufacturing,LostTime,2
2016-07,WA,Healthcare,LostTime,1
2016-07,WI,Construction,LostTime,5
2016-07,WI,Healthcare,Indemnity,1
2016-07,WI,Healthcare,LostTime,4
2016-07,WI,Manufacturing,Indemnity,14
2016-07,WI,Manufacturing,LostTime,11
2016-07,WV,Manufacturing,Indemnity,1
2016-07,WV,Manufacturing,LostTime,6
2016-07,WY,Manufacturing,LostTime,1
2016-08,AL,Construction,LostTime,6
2016-08,AL,Healthcare,LostTime,1
2016-08,AL,Manufacturing,Indemnity,6
2016-08,AL,Manufacturing,LostTime,19
2016-08,AR,Construction,LostTime,5
2016-08,AR,Healthcare,Indemnity,1
2016-08,AR,Healthcare,LostTime,1
2016-08,AR,Manufacturing,Indemnity,6
2016-08,AR,Manufacturing,LostTime,10
2016-08,AZ,Manufacturing,Indemnity,1
2016-08,AZ,Manufacturing,LostTime,1
2016-08,CA,Manufacturing,Indemnity,1
2016-08,CA,Manufacturing,LostTime,1
2016-08,CO,Construction,Indemnity,1
2016-08,CO,Construction,LostTime,8
2016-08,CO,Healthcare,Indemnity,1
2016-08,CO,Healthcare,LostTime,3
2016-08,CO,Manufacturing,Indemnity,9
2016-08,CO,Manufacturing,LostTime,15
2016-08,CT,Construction,Indemnity,2
2016-08,CT,Construction,LostTime,3
2016-08,CT,Healthcare,Indemnity,1
2016-08,CT,Manufacturing,Indemnity,1
2016-08,CT,Manufacturing,LostTime,3
2016-08,DC,Construction,LostTime,3
2016-08,DC,Manufacturing,Indemnity,1
2016-08,DE,Manufacturing,Indemnity,1
2016-08,FL,Construction,Indemnity,1
2016-08,FL,Construction,LostTime,30
2016-08,FL,Healthcare,Indemnity,1
2016-08,FL,Healthcare,LostTime,7
2016-08,FL,Manufacturing,Indemnity,15
2016-08,FL,Manufacturing,LostTime,54
2016-08,GA,Construction,Indemnity,2
2016-08,GA,Construction,LostTime,10
2016-08,GA,Healthcare,Indemnity,1
2016-08,GA,Healthcare,LostTime,1
2016-08,GA,Manufacturing,Indemnity,15
2016-08,GA,Manufacturing,LostTime,22
2016-08,GA,Manufacturing,MedicalOnly,1
2016-08,HI,Manufacturing,LostTime,2
2016-08,ID,Construction,LostTime,3
2016-08,ID,Manufacturing,Indemnity,2
2016-08,ID,Manufacturing,LostTime,11
2016-08,IL,Construction,Indemnity,1
2016-08,IL,Construction,LostTime,7
2016-08,IL,Healthcare,Indemnity,1
2016-08,IL,Healthcare,LostTime,9
2016-08,IL,Manufacturing,Indemnity,15
2016-08,IL,Manufacturing,LostTime,32
2016-08,IN,Manufacturing,LostTime,1
2016-08,KS,Construction,LostTime,4
2016-08,KS,Healthcare,Indemnity,1
2016-08,KS,Healthcare,LostTime,3
2016-08,KS,Manufacturing,Indemnity,6
2016-08,KS,Manufacturing,LostTime,12
2016-08,KY,Construction,LostTime,1
2016-08,KY,Manufacturing,Indemnity,1
2016-08,LA,Construction,LostTime,6
2016-08,LA,Healthcare,LostTime,2
2016-08,LA,Manufacturing,Indemnity,4
2016-08,LA,Manufacturing,LostTime,21
2016-08,MA,Construction,LostTime,5
2016-08,MA,Healthcare,LostTime,2
2016-08,MA,Manufacturing,Indemnity,5
2016-08,MA,Manufacturing,LostTime,11
2016-08,MD,Manufacturing,Indemnity,1
2016-08,ME,Construction,LostTime,1
2016-08,ME,Manufacturing,Indemnity,4
2016-08,ME,Manufacturing,LostTime,3
2016-08,MI,Manufacturing,Indemnity,1
2016-08,MN,Manufacturing,LostTime,1
2016-08,MO,Construction,Indemnity,1
2016-08,MO,Construction,LostTime,4
2016-08,MO,Healthcare,LostTime,4
2016-08,MO,Manufacturing,Indemnity,10
2016-08,MO,Manufacturing,LostTime,14
2016-08,MS,Construction,Indemnity,1
2016-08,MS,Construction,LostTime,8
2016-08,MS,Healthcare,Indemnity,1
2016-08,MS,Healthcare,LostTime,1
2016-08,MS,Manufacturing,Indemnity,11
2016-08,MS,Manufacturing,LostTime,16
2016-08,MT,Construction,LostTime,3
2016-08,MT,Manufacturing,LostTime,2
2016-08,ND,Construction,LostTime,1
2016-08,ND,Healthcare,LostTime,1
2016-08,ND,Manufacturing,Indemnity,1
2016-08,ND,Manufacturing,LostTime,2
2016-08,NE,Construction,Indemnity,2
2016-08,NE,Construction,LostTime,3
2016-08,NE,Healthcare,LostTime,1
2016-08,NE,Manufacturing,Indemnity,6
2016-08,NE,Manufacturing,LostTime,11
2016-08,NH,Manufacturing,LostTime,2
2016-08,NJ,Construction,LostTime,2
2016-08,NJ,Healthcare,LostTime,4
2016-08,NJ,Manufacturing,Indemnity,3
2016-08,NJ,Manufacturing,LostTime,17
2016-08,NY,Construction,Indemnity,1
2016-08,NY,Construction,LostTime,4
2016-08,NY,Healthcare,LostTime,8
2016-08,NY,Manufacturing,Indemnity,9
2016-08,NY,Manufacturing,LostTime,19
2016-08,OH,Construction,Indemnity,1
2016-08,OH,Construction,LostTime,5
2016-08,OH,Healthcare,LostTime,4
2016-08,OH,Manufacturing,Indemnity,27
2016-08,OH,Manufacturing,LostTime,44
2016-08,OK,Construction,Indemnity,1
2016-08,OK,Construction,LostTime,6
2016-08,OK,Healthcare,Indemnity,1
2016-08,OK,Healthcare,LostTime,3
2016-08,OK,Manufacturing,Indemnity,4
2016-08,OK,Manufacturing,LostTime,9
2016-08,OR,Healthcare,LostTime,1
2016-08,OR,Manufacturing,LostTime,1
2016-08,PA,Construction,LostTime,9
2016-08,PA,Healthcare,Indemnity,1
2016-08,PA,Healthcare,LostTime,9
2016-08,PA,Manufacturing,Indemnity,17
2016-08,PA,Manufacturing,LostTime,39
2016-08,RI,Healthcare,LostTime,1
2016-08,RI,Manufacturing,Indemnity,1
2016-08,RI,Manufacturing,LostTime,5
2016-08,SD,Construction,LostTime,1
2016-08,SD,Healthcare,LostTime,3
2016-08,SD,Manufacturing,Indemnity,2
2016-08,SD,Manufacturing,LostTime,1
2016-08,TN,Manufacturing,LostTime,2
2016-08,TX,Construction,Indemnity,2
2016-08,TX,Construction,LostTime,37
2016-08,TX,Healthcare,Indemnity,2
2016-08,TX,Healthcare,LostTime,15
2016-08,TX,Manufacturing,Indemnity,34
2016-08,TX,Manufacturing,LostTime,96
2016-08,UT,Manufacturing,LostTime,1
2016-08,VA,Construction,LostTime,1
2016-08,VA,Healthcare,LostTime,1
2016-08,VA,Manufacturing,Indemnity,1
2016-08,VA,Manufacturing,LostTime,1
2016-08,WA,Manufacturing,LostTime,4
2016-08,WI,Construction,LostTime,5
2016-08,WI,Manufacturing,Indemnity,19
2016-08,WI,Manufacturing,LostTime,25
2016-08,WV,Construction,Indemnity,1
2016-08,WV,Construction,LostTime,2
2016-08,WV,Manufacturing,LostTime,3
2016-08,WY,Manufacturing,LostTime,2
2016-09,AL,Construction,Indemnity,1
2016-09,AL,Construction,LostTime,3
2016-09,AL,Healthcare,LostTime,2
2016-09,AL,Manufacturing,Indemnity,7
2016-09,AL,Manufacturing,LostTime,18
2016-09,AR,Construction,Indemnity,1
2016-09,AR,Construction,LostTime,4
2016-09,AR,Manufacturing,Indemnity,8
2016-09,AR,Manufacturing,LostTime,7
2016-09,CA,Manufacturing,LostTime,4
2016-09,CO,Construction,Indemnity,1
2016-09,CO,Construction,LostTime,6
2016-09,CO,Healthcare,LostTime,1
2016-09,CO,Manufacturing,Indemnity,3
2016-09,CO,Manufacturing,LostTime,16
2016-09,CT,Healthcare,Indemnity,1
2016-09,CT,Healthcare,LostTime,1
2016-09,CT,Manufacturing,Indemnity,1
2016-09,CT,Manufacturing,LostTime,3
2016-09,DC,Construction,Indemnity,1
2016-09,DC,Manufacturing,LostTime,2
2016-09,DE,Construction,LostTime,1
2016-09,DE,Manufacturing,Indemnity,2
2016-09,DE,Manufacturing,LostTime,1
2016-09,FL,Construction,Indemnity,3
2016-09,FL,Construction,LostTime,36
2016-09,FL,Healthcare,Indemnity,2
2016-09,FL,Healthcare,LostTime,14
2016-09,FL,Manufacturing,Indemnity,12
2016-09,FL,Manufacturing,LostTime,54
2016-09,GA,Construction,Indemnity,2
2016-09,GA,Construction,LostTime,2
2016-09,GA,Manufacturing,Indemnity,19
2016-09,GA,Manufacturing,LostTime,20
2016-09,IA,Manufacturing,LostTime,1
2016-09,ID,Construction,Indemnity,1
2016-09,ID,Construction,LostTime,2
2016-09,ID,Manufacturing,LostTime,5
2016-09,IL,Construction,Indemnity,1
2016-09,IL,Construction,LostTime,8
2016-09,IL,Healthcare,Indemnity,1
2016-09,IL,Healthcare,LostTime,4
2016-09,IL,Manufacturing,Indemnity,18
2016-09,IL,Manufacturing,LostTime,25
2016-09,KS,Construction,Indemnity,1
2016-09,KS,Construction,LostTime,2
2016-09,KS,Healthcare,LostTime,3
2016-09,KS,Manufacturing,Indemnity,7
2016-09,KS,Manufacturing,LostTime,6
2016-09,KY,Construction,Indemnity,1
2016-09,LA,Construction,LostTime,4
2016-09,LA,Manufacturing,Indemnity,6
2016-09,LA,Manufacturing,LostTime,12
2016-09,MA,Construction,LostTime,5
2016-09,MA,Healthcare,LostTime,3
2016-09,MA,Manufacturing,Indemnity,2
2016-09,MA,Manufacturing,LostTime,9
2016-09,MD,Manufacturing,LostTime,1
2016-09,ME,Manufacturing,Indemnity,3
2016-09,ME,Manufacturing,LostTime,1
2016-09,MN,Manufacturing,LostTime,2
2016-09,MO,Construction,LostTime,6
2016-09,MO,Healthcare,LostTime,1
2016-09,MO,Manufacturing,Indemnity,5
2016-09,MO,Manufacturing,LostTime,14
2016-09,MS,Construction,LostTime,4
2016-09,MS,Healthcare,LostTime,3
2016-09,MS,Manufacturing,Indemnity,5
2016-09,MS,Manufacturing,LostTime,9
2016-09,MT,Manufacturing,Indemnity,1
2016-09,MT,Manufacturing,LostTime,1
2016-09,NC,Manufacturing,Indemnity,1
2016-09,ND,Manufacturing,Indemnity,2
2016-09,ND,Manufacturing,LostTime,3
2016-09,NE,Construction,LostTime,2
2016-09,NE,Healthcare,LostTime,2
2016-09,NE,Manufacturing,Indemnity,4
2016-09,NE,Manufacturing,LostTime,6
2016-09,NH,Healthcare,LostTime,1
2016-09,NH,Manufacturing,LostTime,1
2016-09,NJ,Construction,LostTime,4
2016-09,NJ,Healthcare,LostTime,2
2016-09,NJ,Manufacturing,Indemnity,6
2016-09,NJ,Manufacturing,LostTime,5
2016-09,NM,Construction,LostTime,1
2016-09,NY,Construction,Indemnity,1
2016-09,NY,Construction,LostTime,9
2016-09,NY,Healthcare,Indemnity,1
2016-09,NY,Healthcare,LostTime,6
2016-09,NY,Manufacturing,Indemnity,8
2016-09,NY,Manufacturing,LostTime,12
2016-09,OH,Construction,Indemnity,5
2016-09,OH,Construction,LostTime,8
2016-09,OH,Healthcare,Indemnity,1
2016-09,OH,Healthcare,LostTime,1
2016-09,OH,Manufacturing,Indemnity,23
2016-09,OH,Manufacturing,LostTime,33
2016-09,OK,Construction,LostTime,6
2016-09,OK,Healthcare,LostTime,1
2016-09,OK,Manufacturing,Indemnity,3
2016-09,OK,Manufacturing,LostTime,13
2016-09,OR,Manufacturing,LostTime,2
2016-09,PA,Construction,Indemnity,2
2016-09,PA,Construction,LostTime,10
2016-09,PA,Healthcare,LostTime,9
2016-09,PA,Manufacturing,Indemnity,14
2016-09,PA,Manufacturing,LostTime,41
2016-09,RI,Healthcare,Indemnity,1
2016-09,RI,Healthcare,LostTime,1
2016-09,RI,Manufacturing,LostTime,1
2016-09,SD,Construction,LostTime,2
2016-09,SD,Healthcare,LostTime,1
2016-09,SD,Manufacturing,Indemnity,2
2016-09,SD,Manufacturing,LostTime,1
2016-09,TN,Manufacturing,LostTime,1
2016-09,TX,Construction,Indemnity,6
2016-09,TX,Construction,LostTime,33
2016-09,TX,Healthcare,Indemnity,2
2016-09,TX,Healthcare,LostTime,15
2016-09,TX,Manufacturing,Indemnity,22
2016-09,TX,Manufacturing,LostTime,65
2016-09,VA,Construction,Indemnity,1
2016-09,VA,Manufacturing,LostTime,2
2016-09,WA,Manufacturing,Indemnity,1
2016-09,WA,Manufacturing,LostTime,3
2016-09,WI,Construction,LostTime,2
2016-09,WI,Healthcare,Indemnity,1
2016-09,WI,Healthcare,LostTime,3
2016-09,WI,Manufacturing,Indemnity,13
2016-09,WI,Manufacturing,LostTime,13
2016-09,WV,Healthcare,LostTime,1
2016-09,WV,Manufacturing,Indemnity,1
2016-09,WV,Manufacturing,LostTime,5
2016-10,AL,Construction,LostTime,4
2016-10,AL,Healthcare,Indemnity,1
